pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
Kepler-586 b,Kepler-586,1,1,Transit,2016
Kepler-586 b,Kepler-586,1,1,Transit,2016
Kepler-586 b,Kepler-586,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-587 b,Kepler-587,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-588 b,Kepler-588,1,1,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 b,Kepler-589,1,2,Transit,2016
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-589 c,Kepler-589,1,2,Transit,2021
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 b,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-59 c,Kepler-59,1,2,Transit,2012
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-590 b,Kepler-590,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-591 b,Kepler-591,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-592 b,Kepler-592,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-593 b,Kepler-593,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-594 b,Kepler-594,1,1,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 b,Kepler-595,1,2,Transit,2016
Kepler-595 c,Kepler-595,1,2,Transit,2020
Kepler-595 c,Kepler-595,1,2,Transit,2020
Kepler-595 c,Kepler-595,1,2,Transit,2020
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-596 b,Kepler-596,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-597 b,Kepler-597,1,1,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 b,Kepler-598,1,2,Transit,2016
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-598 c,Kepler-598,1,2,Transit,2020
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-599 b,Kepler-599,1,1,Transit,2016
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-6 b,Kepler-6,1,1,Transit,2009
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 b,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 c,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-60 d,Kepler-60,1,3,Transit,2012
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-600 b,Kepler-600,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-601 b,Kepler-601,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-602 b,Kepler-602,1,1,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 b,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 c,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-603 d,Kepler-603,1,3,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-604 b,Kepler-604,1,1,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 b,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-605 c,Kepler-605,1,2,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-606 b,Kepler-606,1,1,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 b,Kepler-607,1,2,Transit,2016
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-607 c,Kepler-607,1,2,Transit,2021
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-608 b,Kepler-608,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-609 b,Kepler-609,1,1,Transit,2016
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-61 b,Kepler-61,1,1,Transit,2013
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 b,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-610 c,Kepler-610,1,2,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-611 b,Kepler-611,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-612 b,Kepler-612,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-613 b,Kepler-613,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-614 b,Kepler-614,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-615 b,Kepler-615,1,1,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 b,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 c,Kepler-616,1,3,Transit,2016
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-616 d,Kepler-616,1,3,Transit,2021
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-617 b,Kepler-617,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-618 b,Kepler-618,1,1,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 b,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 c,Kepler-619,1,3,Transit,2016
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
Kepler-619 d,Kepler-619,1,3,Transit,2023
